data year,full lengths,group_id,site_code,Full_ID,Mode
2017,203,10,162,2017_06_26_162_20_02_10,R
2017,204,10,162,2017_06_26_162_20_02_10,R
2017,205,10,162,2017_06_26_162_20_02_10,R
2017,206,10,162,2017_06_26_162_20_02_10,R
2017,206,10,162,2017_06_26_162_20_02_10,R
2017,209,10,162,2017_06_26_162_20_02_10,R
2017,210,10,162,2017_06_26_162_20_02_10,R
2017,210,10,162,2017_06_26_162_20_02_10,R
2017,210,10,162,2017_06_26_162_20_02_10,R
2017,213,10,162,2017_06_26_162_20_02_10,R
2017,217,10,162,2017_06_26_162_20_02_10,R
2017,227,10,162,2017_06_26_162_20_02_10,R
2017,228,10,162,2017_06_26_162_20_02_10,R
2017,188,11,162,2017_06_26_162_20_02_11,R
2017,190,11,162,2017_06_26_162_20_02_11,R
2017,192,11,162,2017_06_26_162_20_02_11,R
2017,194,11,162,2017_06_26_162_20_02_11,R
2017,211,11,162,2017_06_26_162_20_02_11,R
2017,202,12,162,2017_06_26_162_20_02_12,R
2017,206,12,162,2017_06_26_162_20_02_12,R
2017,208,12,162,2017_06_26_162_20_02_12,R
2017,192,13,162,2017_06_26_162_20_02_13,R
2017,192,13,162,2017_06_26_162_20_02_13,R
2017,196,13,162,2017_06_26_162_20_02_13,R
2017,202,13,162,2017_06_26_162_20_02_13,R
2017,203,13,162,2017_06_26_162_20_02_13,R
2017,203,13,162,2017_06_26_162_20_02_13,R
2017,206,13,162,2017_06_26_162_20_02_13,R
2017,206,13,162,2017_06_26_162_20_02_13,R
2017,208,13,162,2017_06_26_162_20_02_13,R
2017,208,13,162,2017_06_26_162_20_02_13,R
2017,213,13,162,2017_06_26_162_20_02_13,R
2017,218,13,162,2017_06_26_162_20_02_13,R
2017,196,14,162,2017_06_26_162_20_02_14,D
2017,207,14,162,2017_06_26_162_20_02_14,D
2017,216,14,162,2017_06_26_162_20_02_14,D
2017,192,15,162,2017_06_26_162_20_02_15,R
2017,203,15,162,2017_06_26_162_20_02_15,R
2017,211,15,162,2017_06_26_162_20_02_15,R
2017,195,16,162,2017_06_26_162_20_02_16,R
2017,197,16,162,2017_06_26_162_20_02_16,R
2017,200,16,162,2017_06_26_162_20_02_16,R
2017,188,17,162,2017_06_26_162_20_02_17,R
2017,196,17,162,2017_06_26_162_20_02_17,R
2017,196,17,162,2017_06_26_162_20_02_17,R
2017,200,17,162,2017_06_26_162_20_02_17,R
2017,200,17,162,2017_06_26_162_20_02_17,R
2017,201,17,162,2017_06_26_162_20_02_17,R
2017,202,17,162,2017_06_26_162_20_02_17,R
2017,204,17,162,2017_06_26_162_20_02_17,R
2017,204,17,162,2017_06_26_162_20_02_17,R
2017,205,17,162,2017_06_26_162_20_02_17,R
2017,208,17,162,2017_06_26_162_20_02_17,R
2017,208,17,162,2017_06_26_162_20_02_17,R
2017,208,17,162,2017_06_26_162_20_02_17,R
2017,211,17,162,2017_06_26_162_20_02_17,R
2017,214,17,162,2017_06_26_162_20_02_17,R
2017,199,18,162,2017_06_26_162_20_02_18,R
2017,204,18,162,2017_06_26_162_20_02_18,R
2017,208,18,162,2017_06_26_162_20_02_18,R
2017,189,19,162,2017_06_26_162_20_02_19,R
2017,200,19,162,2017_06_26_162_20_02_19,R
2017,206,19,162,2017_06_26_162_20_02_19,R
2017,194,20,162,2017_06_26_162_20_02_20,R
2017,195,20,162,2017_06_26_162_20_02_20,R
2017,197,20,162,2017_06_26_162_20_02_20,R
2017,201,20,162,2017_06_26_162_20_02_20,R
2017,202,20,162,2017_06_26_162_20_02_20,R
2017,204,20,162,2017_06_26_162_20_02_20,R
2017,204,20,162,2017_06_26_162_20_02_20,R
2017,205,20,162,2017_06_26_162_20_02_20,R
2017,206,20,162,2017_06_26_162_20_02_20,R
2017,186,21,162,2017_06_26_162_20_02_21,D
2017,213,21,162,2017_06_26_162_20_02_21,D
2017,218,21,162,2017_06_26_162_20_02_21,D
2017,198,22,162,2017_06_26_162_20_02_22,D
2017,206,22,162,2017_06_26_162_20_02_22,D
2017,210,22,162,2017_06_26_162_20_02_22,D
2017,187,23,162,2017_06_26_162_20_02_23,R
2017,202,23,162,2017_06_26_162_20_02_23,R
2017,211,23,162,2017_06_26_162_20_02_23,R
2017,198,24,162,2017_06_26_162_20_02_24,D
2017,205,24,162,2017_06_26_162_20_02_24,D
2017,210,24,162,2017_06_26_162_20_02_24,D
2017,214,24,162,2017_06_26_162_20_02_24,D
2017,218,24,162,2017_06_26_162_20_02_24,D
2017,220,24,162,2017_06_26_162_20_02_24,D
2017,188,1,162,2017_06_26_162_20_03_01,R
2017,188,1,162,2017_06_26_162_20_03_01,R
2017,192,1,162,2017_06_26_162_20_03_01,R
2017,199,1,162,2017_06_26_162_20_03_01,R
2017,202,1,162,2017_06_26_162_20_03_01,R
2017,202,1,162,2017_06_26_162_20_03_01,R
2017,208,1,162,2017_06_26_162_20_03_01,R
2017,208,1,162,2017_06_26_162_20_03_01,R
2017,215,1,162,2017_06_26_162_20_03_01,R
2017,181,2,162,2017_06_26_162_20_03_02,R
2017,184,2,162,2017_06_26_162_20_03_02,R
2017,186,2,162,2017_06_26_162_20_03_02,R
2017,189,2,162,2017_06_26_162_20_03_02,R
2017,190,2,162,2017_06_26_162_20_03_02,R
2017,195,2,162,2017_06_26_162_20_03_02,R
2017,196,2,162,2017_06_26_162_20_03_02,R
2017,197,2,162,2017_06_26_162_20_03_02,R
2017,197,2,162,2017_06_26_162_20_03_02,R
2017,198,2,162,2017_06_26_162_20_03_02,R
2017,200,2,162,2017_06_26_162_20_03_02,R
2017,202,2,162,2017_06_26_162_20_03_02,R
2017,204,2,162,2017_06_26_162_20_03_02,R
2017,208,2,162,2017_06_26_162_20_03_02,R
2017,219,2,162,2017_06_26_162_20_03_02,R
2017,195,3,162,2017_06_26_162_20_03_03,D
2017,197,3,162,2017_06_26_162_20_03_03,D
2017,198,3,162,2017_06_26_162_20_03_03,D
2017,200,3,162,2017_06_26_162_20_03_03,D
2017,208,3,162,2017_06_26_162_20_03_03,D
2017,211,3,162,2017_06_26_162_20_03_03,D
2017,211,3,162,2017_06_26_162_20_03_03,D
2017,213,3,162,2017_06_26_162_20_03_03,D
2017,218,3,162,2017_06_26_162_20_03_03,D
2017,179,4,162,2017_06_26_162_20_03_04,R
2017,184,4,162,2017_06_26_162_20_03_04,R
2017,201,4,162,2017_06_26_162_20_03_04,R
2017,183,6,162,2017_06_26_162_20_03_06,R
2017,197,6,162,2017_06_26_162_20_03_06,R
2017,203,6,162,2017_06_26_162_20_03_06,R
2017,216,6,162,2017_06_26_162_20_03_06,R
2017,194,7,162,2017_06_26_162_20_03_07,R
2017,201,7,162,2017_06_26_162_20_03_07,R
2017,201,7,162,2017_06_26_162_20_03_07,R
2017,202,7,162,2017_06_26_162_20_03_07,R
2017,203,7,162,2017_06_26_162_20_03_07,R
2017,204,7,162,2017_06_26_162_20_03_07,R
2017,207,7,162,2017_06_26_162_20_03_07,R
2017,207,7,162,2017_06_26_162_20_03_07,R
2017,210,7,162,2017_06_26_162_20_03_07,R
2017,210,7,162,2017_06_26_162_20_03_07,R
2017,212,7,162,2017_06_26_162_20_03_07,R
2017,212,7,162,2017_06_26_162_20_03_07,R
2017,214,7,162,2017_06_26_162_20_03_07,R
2017,216,7,162,2017_06_26_162_20_03_07,R
2017,218,7,162,2017_06_26_162_20_03_07,R
2017,194,8,162,2017_06_26_162_20_03_08,R
2017,200,8,162,2017_06_26_162_20_03_08,R
2017,200,8,162,2017_06_26_162_20_03_08,R
2017,204,8,162,2017_06_26_162_20_03_08,R
2017,207,8,162,2017_06_26_162_20_03_08,R
2017,210,8,162,2017_06_26_162_20_03_08,R
2017,226,8,162,2017_06_26_162_20_03_08,R
2017,196,9,162,2017_06_26_162_20_03_09,D
2017,206,9,162,2017_06_26_162_20_03_09,D
2017,210,9,162,2017_06_26_162_20_03_09,D
2017,218,9,162,2017_06_26_162_20_03_09,D
2017,221,9,162,2017_06_26_162_20_03_09,D
2017,225,9,162,2017_06_26_162_20_03_09,D
2017,180,10,162,2017_06_26_162_20_03_10,R
2017,184,10,162,2017_06_26_162_20_03_10,R
2017,192,10,162,2017_06_26_162_20_03_10,R
2017,198,10,162,2017_06_26_162_20_03_10,R
2017,199,10,162,2017_06_26_162_20_03_10,R
2017,205,10,162,2017_06_26_162_20_03_10,R
2017,202,11,162,2017_06_26_162_20_03_11,R
2017,202,11,162,2017_06_26_162_20_03_11,R
2017,205,11,162,2017_06_26_162_20_03_11,R
2017,208,11,162,2017_06_26_162_20_03_11,R
2017,208,11,162,2017_06_26_162_20_03_11,R
2017,209,11,162,2017_06_26_162_20_03_11,R
2017,210,11,162,2017_06_26_162_20_03_11,R
2017,213,11,162,2017_06_26_162_20_03_11,R
2017,215,11,162,2017_06_26_162_20_03_11,R
2017,218,11,162,2017_06_26_162_20_03_11,R
2017,218,11,162,2017_06_26_162_20_03_11,R
2017,220,11,162,2017_06_26_162_20_03_11,R
2017,202,12,162,2017_06_26_162_20_03_12,R
2017,203,12,162,2017_06_26_162_20_03_12,R
2017,218,12,162,2017_06_26_162_20_03_12,R
2017,192,13,162,2017_06_26_162_20_03_13,R
2017,192,13,162,2017_06_26_162_20_03_13,R
2017,205,13,162,2017_06_26_162_20_03_13,R
2017,208,13,162,2017_06_26_162_20_03_13,R
2017,215,13,162,2017_06_26_162_20_03_13,R
2017,220,13,162,2017_06_26_162_20_03_13,R
2017,182,14,162,2017_06_26_162_20_03_14,R
2017,188,14,162,2017_06_26_162_20_03_14,R
2017,189,14,162,2017_06_26_162_20_03_14,R
2017,192,14,162,2017_06_26_162_20_03_14,R
2017,193,14,162,2017_06_26_162_20_03_14,R
2017,198,14,162,2017_06_26_162_20_03_14,R
2017,202,14,162,2017_06_26_162_20_03_14,R
2017,212,14,162,2017_06_26_162_20_03_14,R
2017,219,14,162,2017_06_26_162_20_03_14,R
2017,205,15,162,2017_06_26_162_20_03_15,R
2017,205,15,162,2017_06_26_162_20_03_15,R
2017,210,15,162,2017_06_26_162_20_03_15,R
2017,211,15,162,2017_06_26_162_20_03_15,R
2017,218,15,162,2017_06_26_162_20_03_15,R
2017,222,15,162,2017_06_26_162_20_03_15,R
2017,225,15,162,2017_06_26_162_20_03_15,R
2017,228,15,162,2017_06_26_162_20_03_15,R
2017,228,15,162,2017_06_26_162_20_03_15,R
2017,195,16,162,2017_06_26_162_20_03_16,R
2017,195,16,162,2017_06_26_162_20_03_16,R
2017,197,16,162,2017_06_26_162_20_03_16,R
2017,198,16,162,2017_06_26_162_20_03_16,R
2017,202,16,162,2017_06_26_162_20_03_16,R
2017,204,16,162,2017_06_26_162_20_03_16,R
2017,205,16,162,2017_06_26_162_20_03_16,R
2017,208,16,162,2017_06_26_162_20_03_16,R
2017,215,16,162,2017_06_26_162_20_03_16,R
2017,188,17,162,2017_06_26_162_20_03_17,R
2017,189,17,162,2017_06_26_162_20_03_17,R
2017,193,17,162,2017_06_26_162_20_03_17,R
2017,194,17,162,2017_06_26_162_20_03_17,R
2017,199,17,162,2017_06_26_162_20_03_17,R
2017,200,17,162,2017_06_26_162_20_03_17,R
2017,201,17,162,2017_06_26_162_20_03_17,R
2017,211,17,162,2017_06_26_162_20_03_17,R
2017,212,17,162,2017_06_26_162_20_03_17,R
2017,195,18,162,2017_06_26_162_20_03_18,R
2017,197,18,162,2017_06_26_162_20_03_18,R
2017,200,18,162,2017_06_26_162_20_03_18,R
2017,203,18,162,2017_06_26_162_20_03_18,R
2017,203,18,162,2017_06_26_162_20_03_18,R
2017,203,18,162,2017_06_26_162_20_03_18,R
2017,205,18,162,2017_06_26_162_20_03_18,R
2017,205,18,162,2017_06_26_162_20_03_18,R
2017,206,18,162,2017_06_26_162_20_03_18,R
2017,209,18,162,2017_06_26_162_20_03_18,R
2017,210,18,162,2017_06_26_162_20_03_18,R
2017,210,18,162,2017_06_26_162_20_03_18,R
2017,210,18,162,2017_06_26_162_20_03_18,R
2017,212,18,162,2017_06_26_162_20_03_18,R
2017,214,18,162,2017_06_26_162_20_03_18,R
2017,214,18,162,2017_06_26_162_20_03_18,R
2017,216,18,162,2017_06_26_162_20_03_18,R
2017,216,18,162,2017_06_26_162_20_03_18,R
2017,196,19,162,2017_06_26_162_20_03_19,D
2017,197,19,162,2017_06_26_162_20_03_19,D
2017,197,19,162,2017_06_26_162_20_03_19,D
2017,197,19,162,2017_06_26_162_20_03_19,D
2017,198,19,162,2017_06_26_162_20_03_19,D
2017,200,19,162,2017_06_26_162_20_03_19,D
2017,203,19,162,2017_06_26_162_20_03_19,D
2017,204,19,162,2017_06_26_162_20_03_19,D
2017,210,19,162,2017_06_26_162_20_03_19,D
2017,212,19,162,2017_06_26_162_20_03_19,D
2017,218,19,162,2017_06_26_162_20_03_19,D
2017,221,19,162,2017_06_26_162_20_03_19,D
2017,189,20,162,2017_06_26_162_20_03_20,R
2017,190,20,162,2017_06_26_162_20_03_20,R
2017,191,20,162,2017_06_26_162_20_03_20,R
2017,193,20,162,2017_06_26_162_20_03_20,R
2017,201,20,162,2017_06_26_162_20_03_20,R
2017,211,20,162,2017_06_26_162_20_03_20,R
2017,193,21,162,2017_06_26_162_20_03_21,R
2017,199,21,162,2017_06_26_162_20_03_21,R
2017,212,21,162,2017_06_26_162_20_03_21,R
2017,216,21,162,2017_06_26_162_20_03_21,R
2017,217,21,162,2017_06_26_162_20_03_21,R
2017,231,21,162,2017_06_26_162_20_03_21,R
2017,189,22,162,2017_06_26_162_20_03_22,R
2017,204,22,162,2017_06_26_162_20_03_22,R
2017,212,22,162,2017_06_26_162_20_03_22,R
2017,183,23,162,2017_06_26_162_20_03_23,R
2017,185,23,162,2017_06_26_162_20_03_23,R
2017,185,23,162,2017_06_26_162_20_03_23,R
2017,194,23,162,2017_06_26_162_20_03_23,R
2017,195,23,162,2017_06_26_162_20_03_23,R
2017,200,23,162,2017_06_26_162_20_03_23,R
2017,179,24,162,2017_06_26_162_20_03_24,R
2017,179,24,162,2017_06_26_162_20_03_24,R
2017,180,24,162,2017_06_26_162_20_03_24,R
2017,186,24,162,2017_06_26_162_20_03_24,R
2017,186,24,162,2017_06_26_162_20_03_24,R
2017,186,24,162,2017_06_26_162_20_03_24,R
2017,187,24,162,2017_06_26_162_20_03_24,R
2017,188,24,162,2017_06_26_162_20_03_24,R
2017,193,24,162,2017_06_26_162_20_03_24,R
2017,202,24,162,2017_06_26_162_20_03_24,R
2017,204,24,162,2017_06_26_162_20_03_24,R
2017,210,24,162,2017_06_26_162_20_03_24,R
2017,181,5.5,162,2017_06_26_162_20_03_5.5,R
2017,183,5.5,162,2017_06_26_162_20_03_5.5,R
2017,186,5.5,162,2017_06_26_162_20_03_5.5,R
2017,188,5.5,162,2017_06_26_162_20_03_5.5,R
2017,189,5.5,162,2017_06_26_162_20_03_5.5,R
2017,190,5.5,162,2017_06_26_162_20_03_5.5,R
2017,191,5.5,162,2017_06_26_162_20_03_5.5,R
2017,193,5.5,162,2017_06_26_162_20_03_5.5,R
2017,198,5.5,162,2017_06_26_162_20_03_5.5,R
2017,200,5.5,162,2017_06_26_162_20_03_5.5,R
2017,200,5.5,162,2017_06_26_162_20_03_5.5,R
2017,201,5.5,162,2017_06_26_162_20_03_5.5,R
2017,203,5.5,162,2017_06_26_162_20_03_5.5,R
2017,206,5.5,162,2017_06_26_162_20_03_5.5,R
2017,208,5.5,162,2017_06_26_162_20_03_5.5,R
2017,208,5.5,162,2017_06_26_162_20_03_5.5,R
2017,209,5.5,162,2017_06_26_162_20_03_5.5,R
2017,212,5.5,162,2017_06_26_162_20_03_5.5,R
2017,213,5.5,162,2017_06_26_162_20_03_5.5,R
2017,213,5.5,162,2017_06_26_162_20_03_5.5,R
2017,216,5.5,162,2017_06_26_162_20_03_5.5,R
2017,216,5.5,162,2017_06_26_162_20_03_5.5,R
2017,217,5.5,162,2017_06_26_162_20_03_5.5,R
2017,233,5.5,162,2017_06_26_162_20_03_5.5,R
2017,204,1,162,2017_06_26_162_20_04_01,R
2017,210,1,162,2017_06_26_162_20_04_01,R
2017,214,1,162,2017_06_26_162_20_04_01,R
2017,198,2,162,2017_06_26_162_20_04_02,R
2017,202,2,162,2017_06_26_162_20_04_02,R
2017,206,2,162,2017_06_26_162_20_04_02,R
2017,208,2,162,2017_06_26_162_20_04_02,R
2017,209,2,162,2017_06_26_162_20_04_02,R
2017,212,2,162,2017_06_26_162_20_04_02,R
2017,218,2,162,2017_06_26_162_20_04_02,R
2017,220,2,162,2017_06_26_162_20_04_02,R
2017,234,2,162,2017_06_26_162_20_04_02,R
2017,187,3,162,2017_06_26_162_20_04_03,R
2017,190,3,162,2017_06_26_162_20_04_03,R
2017,190,3,162,2017_06_26_162_20_04_03,R
2017,197,3,162,2017_06_26_162_20_04_03,R
2017,202,3,162,2017_06_26_162_20_04_03,R
2017,205,3,162,2017_06_26_162_20_04_03,R
2017,191,4,162,2017_06_26_162_20_04_04,R
2017,195,4,162,2017_06_26_162_20_04_04,R
2017,195,4,162,2017_06_26_162_20_04_04,R
2017,196,4,162,2017_06_26_162_20_04_04,R
2017,200,4,162,2017_06_26_162_20_04_04,R
2017,206,4,162,2017_06_26_162_20_04_04,R
2017,191,5,162,2017_06_26_162_20_04_05,R
2017,205,5,162,2017_06_26_162_20_04_05,R
2017,189,6,162,2017_06_26_162_20_04_06,R
2017,191,6,162,2017_06_26_162_20_04_06,R
2017,195,6,162,2017_06_26_162_20_04_06,R
2017,197,6,162,2017_06_26_162_20_04_06,R
2017,198,6,162,2017_06_26_162_20_04_06,R
2017,198,6,162,2017_06_26_162_20_04_06,R
2017,198,6,162,2017_06_26_162_20_04_06,R
2017,200,6,162,2017_06_26_162_20_04_06,R
2017,201,6,162,2017_06_26_162_20_04_06,R
2017,203,6,162,2017_06_26_162_20_04_06,R
2017,209,6,162,2017_06_26_162_20_04_06,R
2017,210,6,162,2017_06_26_162_20_04_06,R
2017,210,6,162,2017_06_26_162_20_04_06,R
2017,214,6,162,2017_06_26_162_20_04_06,R
2017,221,6,162,2017_06_26_162_20_04_06,R
2017,188,7,162,2017_06_26_162_20_04_07,D
2017,198,7,162,2017_06_26_162_20_04_07,D
2017,216,7,162,2017_06_26_162_20_04_07,D
2017,197,8,162,2017_06_26_162_20_04_08,R
2017,197,8,162,2017_06_26_162_20_04_08,R
2017,201,8,162,2017_06_26_162_20_04_08,R
2017,204,8,162,2017_06_26_162_20_04_08,R
2017,206,8,162,2017_06_26_162_20_04_08,R
2017,218,8,162,2017_06_26_162_20_04_08,R
2017,195,9,162,2017_06_26_162_20_04_09,R
2017,199,9,162,2017_06_26_162_20_04_09,R
2017,208,9,162,2017_06_26_162_20_04_09,R
2017,210,9,162,2017_06_26_162_20_04_09,R
2017,213,9,162,2017_06_26_162_20_04_09,R
2017,218,9,162,2017_06_26_162_20_04_09,R
2017,194,1,190,2017_05_28_190_05_01_01,R
2017,201,1,190,2017_05_28_190_05_01_01,R
2017,201,1,190,2017_05_28_190_05_01_01,R
2017,203,1,190,2017_05_28_190_05_01_01,R
2017,206,1,190,2017_05_28_190_05_01_01,R
2017,207,1,190,2017_05_28_190_05_01_01,R
2017,208,1,190,2017_05_28_190_05_01_01,R
2017,215,1,190,2017_05_28_190_05_01_01,R
2017,217,1,190,2017_05_28_190_05_01_01,R
2017,221,1,190,2017_05_28_190_05_01_01,R
2017,221,1,190,2017_05_28_190_05_01_01,R
2017,226,1,190,2017_05_28_190_05_01_01,R
2017,180,2,190,2017_05_28_190_05_01_02,R
2017,184,2,190,2017_05_28_190_05_01_02,R
2017,189,2,190,2017_05_28_190_05_01_02,R
2017,191,2,190,2017_05_28_190_05_01_02,R
2017,196,2,190,2017_05_28_190_05_01_02,R
2017,201,2,190,2017_05_28_190_05_01_02,R
2017,204,2,190,2017_05_28_190_05_01_02,R
2017,204,2,190,2017_05_28_190_05_01_02,R
2017,204,2,190,2017_05_28_190_05_01_02,R
2017,204,2,190,2017_05_28_190_05_01_02,R
2017,209,2,190,2017_05_28_190_05_01_02,R
2017,214,2,190,2017_05_28_190_05_01_02,R
2017,196,3,190,2017_05_28_190_05_01_03,R
2017,198,3,190,2017_05_28_190_05_01_03,R
2017,199,3,190,2017_05_28_190_05_01_03,R
2017,199,3,190,2017_05_28_190_05_01_03,R
2017,200,3,190,2017_05_28_190_05_01_03,R
2017,201,3,190,2017_05_28_190_05_01_03,R
2017,204,3,190,2017_05_28_190_05_01_03,R
2017,205,3,190,2017_05_28_190_05_01_03,R
2017,207,3,190,2017_05_28_190_05_01_03,R
2017,194,4,190,2017_05_28_190_05_01_04,R
2017,201,4,190,2017_05_28_190_05_01_04,R
2017,202,4,190,2017_05_28_190_05_01_04,R
2017,205,4,190,2017_05_28_190_05_01_04,R
2017,205,4,190,2017_05_28_190_05_01_04,R
2017,206,4,190,2017_05_28_190_05_01_04,R
2017,207,4,190,2017_05_28_190_05_01_04,R
2017,208,4,190,2017_05_28_190_05_01_04,R
2017,209,4,190,2017_05_28_190_05_01_04,R
2017,210,4,190,2017_05_28_190_05_01_04,R
2017,212,4,190,2017_05_28_190_05_01_04,R
2017,212,4,190,2017_05_28_190_05_01_04,R
2017,215,4,190,2017_05_28_190_05_01_04,R
2017,215,4,190,2017_05_28_190_05_01_04,R
2017,216,4,190,2017_05_28_190_05_01_04,R
2017,217,4,190,2017_05_28_190_05_01_04,R
2017,217,4,190,2017_05_28_190_05_01_04,R
2017,220,4,190,2017_05_28_190_05_01_04,R
2017,220,4,190,2017_05_28_190_05_01_04,R
2017,221,4,190,2017_05_28_190_05_01_04,R
2017,232,4,190,2017_05_28_190_05_01_04,R
2017,187,5,190,2017_05_28_190_05_01_05,D
2017,191,5,190,2017_05_28_190_05_01_05,D
2017,192,5,190,2017_05_28_190_05_01_05,D
2017,197,5,190,2017_05_28_190_05_01_05,D
2017,205,5,190,2017_05_28_190_05_01_05,D
2017,206,5,190,2017_05_28_190_05_01_05,D
2017,207,5,190,2017_05_28_190_05_01_05,D
2017,219,5,190,2017_05_28_190_05_01_05,D
2017,224,5,190,2017_05_28_190_05_01_05,D
2017,192,6,190,2017_05_28_190_05_01_06,D
2017,194,6,190,2017_05_28_190_05_01_06,D
2017,211,6,190,2017_05_28_190_05_01_06,D
2017,213,6,190,2017_05_28_190_05_01_06,D
2017,214,6,190,2017_05_28_190_05_01_06,D
2017,214,6,190,2017_05_28_190_05_01_06,D
2017,214,6,190,2017_05_28_190_05_01_06,D
2017,214,6,190,2017_05_28_190_05_01_06,D
2017,216,6,190,2017_05_28_190_05_01_06,D
2017,228,6,190,2017_05_28_190_05_01_06,D
2017,232,6,190,2017_05_28_190_05_01_06,D
2017,178,7,190,2017_05_28_190_05_01_07,D
2017,186,7,190,2017_05_28_190_05_01_07,D
2017,189,7,190,2017_05_28_190_05_01_07,D
2017,194,7,190,2017_05_28_190_05_01_07,D
2017,197,7,190,2017_05_28_190_05_01_07,D
2017,203,7,190,2017_05_28_190_05_01_07,D
2017,204,7,190,2017_05_28_190_05_01_07,D
2017,204,7,190,2017_05_28_190_05_01_07,D
2017,204,7,190,2017_05_28_190_05_01_07,D
2017,216,7,190,2017_05_28_190_05_01_07,D
2017,221,7,190,2017_05_28_190_05_01_07,D
2017,222,7,190,2017_05_28_190_05_01_07,D
2017,193,8,190,2017_05_28_190_05_01_08,D
2017,195,8,190,2017_05_28_190_05_01_08,D
2017,206,8,190,2017_05_28_190_05_01_08,D
2017,212,8,190,2017_05_28_190_05_01_08,D
2017,216,8,190,2017_05_28_190_05_01_08,D
2017,251,8,190,2017_05_28_190_05_01_08,D
2017,183,9,190,2017_05_28_190_05_01_09,D
2017,194,9,190,2017_05_28_190_05_01_09,D
2017,197,9,190,2017_05_28_190_05_01_09,D
2017,198,9,190,2017_05_28_190_05_01_09,D
2017,204,9,190,2017_05_28_190_05_01_09,D
2017,217,9,190,2017_05_28_190_05_01_09,D
2017,194,1,190,2017_05_29_190_06_01_01,R
2017,197,1,190,2017_05_29_190_06_01_01,R
2017,202,1,190,2017_05_29_190_06_01_01,R
2017,204,1,190,2017_05_29_190_06_01_01,R
2017,204,1,190,2017_05_29_190_06_01_01,R
2017,204,1,190,2017_05_29_190_06_01_01,R
2017,204,1,190,2017_05_29_190_06_01_01,R
2017,204,1,190,2017_05_29_190_06_01_01,R
2017,205,1,190,2017_05_29_190_06_01_01,R
2017,206,1,190,2017_05_29_190_06_01_01,R
2017,207,1,190,2017_05_29_190_06_01_01,R
2017,207,1,190,2017_05_29_190_06_01_01,R
2017,208,1,190,2017_05_29_190_06_01_01,R
2017,208,1,190,2017_05_29_190_06_01_01,R
2017,218,1,190,2017_05_29_190_06_01_01,R
2017,189,2,190,2017_05_29_190_06_01_02,R
2017,190,2,190,2017_05_29_190_06_01_02,R
2017,194,2,190,2017_05_29_190_06_01_02,R
2017,195,2,190,2017_05_29_190_06_01_02,R
2017,195,2,190,2017_05_29_190_06_01_02,R
2017,196,2,190,2017_05_29_190_06_01_02,R
2017,198,2,190,2017_05_29_190_06_01_02,R
2017,202,2,190,2017_05_29_190_06_01_02,R
2017,203,2,190,2017_05_29_190_06_01_02,R
2017,205,2,190,2017_05_29_190_06_01_02,R
2017,208,2,190,2017_05_29_190_06_01_02,R
2017,209,2,190,2017_05_29_190_06_01_02,R
2017,210,2,190,2017_05_29_190_06_01_02,R
2017,210,2,190,2017_05_29_190_06_01_02,R
2017,214,2,190,2017_05_29_190_06_01_02,R
2017,191,3,190,2017_05_29_190_06_01_03,R
2017,194,3,190,2017_05_29_190_06_01_03,R
2017,194,3,190,2017_05_29_190_06_01_03,R
2017,196,3,190,2017_05_29_190_06_01_03,R
2017,197,3,190,2017_05_29_190_06_01_03,R
2017,197,3,190,2017_05_29_190_06_01_03,R
2017,198,3,190,2017_05_29_190_06_01_03,R
2017,206,3,190,2017_05_29_190_06_01_03,R
2017,210,3,190,2017_05_29_190_06_01_03,R
2017,185,4,190,2017_05_29_190_06_01_04,R
2017,197,4,190,2017_05_29_190_06_01_04,R
2017,198,4,190,2017_05_29_190_06_01_04,R
2017,200,4,190,2017_05_29_190_06_01_04,R
2017,201,4,190,2017_05_29_190_06_01_04,R
2017,203,4,190,2017_05_29_190_06_01_04,R
2017,212,4,190,2017_05_29_190_06_01_04,R
2017,215,4,190,2017_05_29_190_06_01_04,R
2017,215,4,190,2017_05_29_190_06_01_04,R
2017,193,5,190,2017_05_29_190_06_01_05,R
2017,197,5,190,2017_05_29_190_06_01_05,R
2017,204,5,190,2017_05_29_190_06_01_05,R
2017,207,5,190,2017_05_29_190_06_01_05,R
2017,210,5,190,2017_05_29_190_06_01_05,R
2017,210,5,190,2017_05_29_190_06_01_05,R
2017,194,6,190,2017_05_29_190_06_01_06,R
2017,194,6,190,2017_05_29_190_06_01_06,R
2017,196,6,190,2017_05_29_190_06_01_06,R
2017,198,6,190,2017_05_29_190_06_01_06,R
2017,201,6,190,2017_05_29_190_06_01_06,R
2017,203,6,190,2017_05_29_190_06_01_06,R
2017,205,6,190,2017_05_29_190_06_01_06,R
2017,206,6,190,2017_05_29_190_06_01_06,R
2017,207,6,190,2017_05_29_190_06_01_06,R
2017,207,6,190,2017_05_29_190_06_01_06,R
2017,180,7,190,2017_05_29_190_06_01_07,R
2017,187,7,190,2017_05_29_190_06_01_07,R
2017,206,7,190,2017_05_29_190_06_01_07,R
2017,204,8,190,2017_05_29_190_06_01_08,D
2017,215,8,190,2017_05_29_190_06_01_08,D
2017,215,8,190,2017_05_29_190_06_01_08,D
2017,193,9,190,2017_05_29_190_06_01_09,D
2017,196,9,190,2017_05_29_190_06_01_09,D
2017,215,9,190,2017_05_29_190_06_01_09,D
2017,184,10,190,2017_05_29_190_06_01_10,R
